"codendereco","rua","modulo","posicao","tipo"
"05-80-05","05","80","05",COLEÇÃO
"05-80-06","05","80","06",COLEÇÃO
"05-80-07","05","80","07",COLEÇÃO
"05-80-08","05","80","08",COLEÇÃO
"05-80-09","05","80","09",COLEÇÃO
"05-80-10","05","80","10",COLEÇÃO
"05-80-11","05","80","11",COLEÇÃO
"05-80-12","05","80","12",COLEÇÃO
"05-80-13","05","80","13",COLEÇÃO
"05-80-14","05","80","14",COLEÇÃO
"05-80-15","05","80","15",COLEÇÃO
"05-80-16","05","80","16",COLEÇÃO
"05-80-17","05","80","17",COLEÇÃO
"05-80-18","05","80","18",COLEÇÃO
"05-80-19","05","80","19",COLEÇÃO
"05-80-20","05","80","20",COLEÇÃO
"05-80-21","05","80","21",COLEÇÃO
"05-80-22","05","80","22",COLEÇÃO
"05-80-23","05","80","23",COLEÇÃO
"05-80-24","05","80","24",COLEÇÃO
"05-81-01","05","81","01",COLEÇÃO
"05-81-02","05","81","02",COLEÇÃO
"05-81-03","05","81","03",COLEÇÃO
"05-81-04","05","81","04",COLEÇÃO
"05-81-05","05","81","05",COLEÇÃO
"05-81-06","05","81","06",COLEÇÃO
"05-81-07","05","81","07",COLEÇÃO
"05-81-08","05","81","08",COLEÇÃO
"05-81-09","05","81","09",COLEÇÃO
"05-81-10","05","81","10",COLEÇÃO
"05-81-11","05","81","11",COLEÇÃO
"05-81-12","05","81","12",COLEÇÃO
"05-81-13","05","81","13",COLEÇÃO
"05-81-14","05","81","14",COLEÇÃO
"05-81-15","05","81","15",COLEÇÃO
"05-81-16","05","81","16",COLEÇÃO
"05-81-17","05","81","17",COLEÇÃO
"05-81-18","05","81","18",COLEÇÃO
"05-81-19","05","81","19",COLEÇÃO
"05-81-20","05","81","20",COLEÇÃO
"05-81-21","05","81","21",COLEÇÃO
"05-81-22","05","81","22",COLEÇÃO
"05-81-23","05","81","23",COLEÇÃO
"05-81-24","05","81","24",COLEÇÃO
"05-82-01","05","82","01",COLEÇÃO
"05-82-02","05","82","02",COLEÇÃO
"05-82-03","05","82","03",COLEÇÃO
"05-82-04","05","82","04",COLEÇÃO
"05-82-05","05","82","05",COLEÇÃO
"05-82-06","05","82","06",COLEÇÃO
"05-82-07","05","82","07",COLEÇÃO
"05-82-08","05","82","08",COLEÇÃO
"05-82-09","05","82","09",COLEÇÃO
"05-82-10","05","82","10",COLEÇÃO
"05-82-11","05","82","11",COLEÇÃO
"05-82-12","05","82","12",COLEÇÃO
"05-82-13","05","82","13",COLEÇÃO
"05-82-14","05","82","14",COLEÇÃO
"05-82-15","05","82","15",COLEÇÃO
"05-82-16","05","82","16",COLEÇÃO
"05-82-17","05","82","17",COLEÇÃO
"05-82-18","05","82","18",COLEÇÃO
"05-82-19","05","82","19",COLEÇÃO
"05-82-20","05","82","20",COLEÇÃO
"05-82-21","05","82","21",COLEÇÃO
"05-82-22","05","82","22",COLEÇÃO
"05-82-23","05","82","23",COLEÇÃO
"05-82-24","05","82","24",COLEÇÃO
"05-83-01","05","83","01",COLEÇÃO
"05-83-02","05","83","02",COLEÇÃO
"05-83-03","05","83","03",COLEÇÃO
"05-83-04","05","83","04",COLEÇÃO
"05-83-05","05","83","05",COLEÇÃO
"05-83-06","05","83","06",COLEÇÃO
"05-83-07","05","83","07",COLEÇÃO
"05-83-08","05","83","08",COLEÇÃO
"05-83-09","05","83","09",COLEÇÃO
"05-83-10","05","83","10",COLEÇÃO
"05-83-11","05","83","11",COLEÇÃO
"05-83-12","05","83","12",COLEÇÃO
"05-83-13","05","83","13",COLEÇÃO
"05-83-14","05","83","14",COLEÇÃO
"05-83-15","05","83","15",COLEÇÃO
"05-83-16","05","83","16",COLEÇÃO
"05-83-17","05","83","17",COLEÇÃO
"05-83-18","05","83","18",COLEÇÃO
"05-83-19","05","83","19",COLEÇÃO
"05-83-20","05","83","20",COLEÇÃO
"05-83-21","05","83","21",COLEÇÃO
"05-83-22","05","83","22",COLEÇÃO
"05-83-23","05","83","23",COLEÇÃO
"05-83-24","05","83","24",COLEÇÃO
"05-84-01","05","84","01",COLEÇÃO
"05-84-02","05","84","02",COLEÇÃO
"05-84-03","05","84","03",COLEÇÃO
"05-84-04","05","84","04",COLEÇÃO
"05-84-05","05","84","05",COLEÇÃO
"05-84-06","05","84","06",COLEÇÃO
"05-84-07","05","84","07",COLEÇÃO
"05-84-08","05","84","08",COLEÇÃO
"05-84-09","05","84","09",COLEÇÃO
"05-84-10","05","84","10",COLEÇÃO
"05-84-11","05","84","11",COLEÇÃO
"05-84-12","05","84","12",COLEÇÃO
"05-84-13","05","84","13",COLEÇÃO
"05-84-14","05","84","14",COLEÇÃO
"05-84-15","05","84","15",COLEÇÃO
"05-84-16","05","84","16",COLEÇÃO
"05-84-17","05","84","17",COLEÇÃO
"05-84-18","05","84","18",COLEÇÃO
"05-84-19","05","84","19",COLEÇÃO
"05-84-20","05","84","20",COLEÇÃO
"05-84-21","05","84","21",COLEÇÃO
"05-84-22","05","84","22",COLEÇÃO
"05-84-23","05","84","23",COLEÇÃO
"05-84-24","05","84","24",COLEÇÃO
"05-85-01","05","85","01",COLEÇÃO
"05-85-02","05","85","02",COLEÇÃO
"05-85-03","05","85","03",COLEÇÃO
"05-85-04","05","85","04",COLEÇÃO
"05-85-05","05","85","05",COLEÇÃO
"05-85-06","05","85","06",COLEÇÃO
"05-85-07","05","85","07",COLEÇÃO
"05-85-08","05","85","08",COLEÇÃO
"05-85-09","05","85","09",COLEÇÃO
"05-85-10","05","85","10",COLEÇÃO
"05-85-11","05","85","11",COLEÇÃO
"05-85-12","05","85","12",COLEÇÃO
"05-85-13","05","85","13",COLEÇÃO
"05-85-14","05","85","14",COLEÇÃO
"05-85-15","05","85","15",COLEÇÃO
"05-85-16","05","85","16",COLEÇÃO
"05-85-17","05","85","17",COLEÇÃO
"05-85-18","05","85","18",COLEÇÃO
"05-85-19","05","85","19",COLEÇÃO
"05-85-20","05","85","20",COLEÇÃO
"05-85-21","05","85","21",COLEÇÃO
"05-85-22","05","85","22",COLEÇÃO
"05-85-23","05","85","23",COLEÇÃO
"05-85-24","05","85","24",COLEÇÃO
"05-86-01","05","86","01",COLEÇÃO
"05-86-02","05","86","02",COLEÇÃO
"05-86-03","05","86","03",COLEÇÃO
"05-86-04","05","86","04",COLEÇÃO
"05-86-05","05","86","05",COLEÇÃO
"05-86-06","05","86","06",COLEÇÃO
"05-86-07","05","86","07",COLEÇÃO
"05-86-08","05","86","08",COLEÇÃO
"05-86-09","05","86","09",COLEÇÃO
"05-86-10","05","86","10",COLEÇÃO
"05-86-11","05","86","11",COLEÇÃO
"05-86-12","05","86","12",COLEÇÃO
"05-86-13","05","86","13",COLEÇÃO
"05-86-14","05","86","14",COLEÇÃO
"05-86-15","05","86","15",COLEÇÃO
"05-86-16","05","86","16",COLEÇÃO
"05-86-17","05","86","17",COLEÇÃO
"05-86-18","05","86","18",COLEÇÃO
"05-86-19","05","86","19",COLEÇÃO
"05-86-20","05","86","20",COLEÇÃO
"05-86-21","05","86","21",COLEÇÃO
"05-86-22","05","86","22",COLEÇÃO
"05-86-23","05","86","23",COLEÇÃO
"05-86-24","05","86","24",COLEÇÃO
"05-87-01","05","87","01",COLEÇÃO
"05-87-02","05","87","02",COLEÇÃO
"05-87-03","05","87","03",COLEÇÃO
"05-87-04","05","87","04",COLEÇÃO
"05-87-05","05","87","05",COLEÇÃO
"05-87-06","05","87","06",COLEÇÃO
"05-87-07","05","87","07",COLEÇÃO
"05-87-08","05","87","08",COLEÇÃO
"05-87-09","05","87","09",COLEÇÃO
"05-87-10","05","87","10",COLEÇÃO
"05-87-11","05","87","11",COLEÇÃO
"05-87-12","05","87","12",COLEÇÃO
"05-87-13","05","87","13",COLEÇÃO
"05-87-14","05","87","14",COLEÇÃO
"05-87-15","05","87","15",COLEÇÃO
"05-87-16","05","87","16",COLEÇÃO
"05-87-17","05","87","17",COLEÇÃO
"05-87-18","05","87","18",COLEÇÃO
"05-87-19","05","87","19",COLEÇÃO
"05-87-20","05","87","20",COLEÇÃO
"05-87-21","05","87","21",COLEÇÃO
"05-87-22","05","87","22",COLEÇÃO
"05-87-23","05","87","23",COLEÇÃO
"05-87-24","05","87","24",COLEÇÃO
"05-88-01","05","88","01",COLEÇÃO
"05-88-02","05","88","02",COLEÇÃO
"05-88-03","05","88","03",COLEÇÃO
"05-88-04","05","88","04",COLEÇÃO
"05-88-05","05","88","05",COLEÇÃO
"05-88-06","05","88","06",COLEÇÃO
"05-88-07","05","88","07",COLEÇÃO
"05-88-08","05","88","08",COLEÇÃO
"05-88-09","05","88","09",COLEÇÃO
"05-88-10","05","88","10",COLEÇÃO
"05-88-11","05","88","11",COLEÇÃO
"05-88-12","05","88","12",COLEÇÃO
"05-88-13","05","88","13",COLEÇÃO
"05-88-14","05","88","14",COLEÇÃO
"05-88-15","05","88","15",COLEÇÃO
"05-88-16","05","88","16",COLEÇÃO
"05-88-17","05","88","17",COLEÇÃO
"05-88-18","05","88","18",COLEÇÃO
"05-88-19","05","88","19",COLEÇÃO
"05-88-20","05","88","20",COLEÇÃO
"05-88-21","05","88","21",COLEÇÃO
"05-88-22","05","88","22",COLEÇÃO
"05-88-23","05","88","23",COLEÇÃO
"05-88-24","05","88","24",COLEÇÃO
"05-89-01","05","89","01",COLEÇÃO
"05-89-02","05","89","02",COLEÇÃO
"05-89-03","05","89","03",COLEÇÃO
"05-89-04","05","89","04",COLEÇÃO
"05-89-05","05","89","05",COLEÇÃO
"05-89-06","05","89","06",COLEÇÃO
"05-89-07","05","89","07",COLEÇÃO
"05-89-08","05","89","08",COLEÇÃO
"05-89-09","05","89","09",COLEÇÃO
"05-89-10","05","89","10",COLEÇÃO
"05-89-11","05","89","11",COLEÇÃO
"05-89-12","05","89","12",COLEÇÃO
"05-89-13","05","89","13",COLEÇÃO
"05-89-14","05","89","14",COLEÇÃO
"05-89-15","05","89","15",COLEÇÃO
"05-89-16","05","89","16",COLEÇÃO
"05-89-17","05","89","17",COLEÇÃO
"05-89-18","05","89","18",COLEÇÃO
"05-89-19","05","89","19",COLEÇÃO
"05-89-20","05","89","20",COLEÇÃO
"05-89-21","05","89","21",COLEÇÃO
"05-89-22","05","89","22",COLEÇÃO
"05-89-23","05","89","23",COLEÇÃO
"05-89-24","05","89","24",COLEÇÃO
"05-90-01","05","90","01",COLEÇÃO
"05-90-02","05","90","02",COLEÇÃO
"05-90-03","05","90","03",COLEÇÃO
"05-90-04","05","90","04",COLEÇÃO
"05-90-05","05","90","05",COLEÇÃO
"05-90-06","05","90","06",COLEÇÃO
"05-90-07","05","90","07",COLEÇÃO
"05-90-08","05","90","08",COLEÇÃO
"05-90-09","05","90","09",COLEÇÃO
"05-90-10","05","90","10",COLEÇÃO
"05-90-11","05","90","11",COLEÇÃO
"05-90-12","05","90","12",COLEÇÃO
"05-90-13","05","90","13",COLEÇÃO
"05-90-14","05","90","14",COLEÇÃO
"05-90-15","05","90","15",COLEÇÃO
"05-90-16","05","90","16",COLEÇÃO
"05-90-17","05","90","17",COLEÇÃO
"05-90-18","05","90","18",COLEÇÃO
"05-90-19","05","90","19",COLEÇÃO
"05-90-20","05","90","20",COLEÇÃO
"05-90-21","05","90","21",COLEÇÃO
"05-90-22","05","90","22",COLEÇÃO
"05-90-23","05","90","23",COLEÇÃO
"05-90-24","05","90","24",COLEÇÃO
