"codendereco","rua","modulo","posicao","tipo"
"06-59-22","06","59","22",COLEÇÃO
"06-59-23","06","59","23",COLEÇÃO
"06-59-24","06","59","24",COLEÇÃO
"06-60-18","06","60","18",COLEÇÃO
"06-60-19","06","60","19",COLEÇÃO
"06-60-20","06","60","20",COLEÇÃO
"06-60-21","06","60","21",COLEÇÃO
"06-60-22","06","60","22",COLEÇÃO
"06-60-23","06","60","23",COLEÇÃO
"06-60-24","06","60","24",COLEÇÃO
"06-61-18","06","61","18",COLEÇÃO
"06-61-19","06","61","19",COLEÇÃO
"06-61-20","06","61","20",COLEÇÃO
"06-61-21","06","61","21",COLEÇÃO
"06-61-22","06","61","22",COLEÇÃO
"06-61-23","06","61","23",COLEÇÃO
"06-61-24","06","61","24",COLEÇÃO
"06-62-18","06","62","18",COLEÇÃO
"06-62-19","06","62","19",COLEÇÃO
"06-62-20","06","62","20",COLEÇÃO
"06-62-21","06","62","21",COLEÇÃO
"06-62-22","06","62","22",COLEÇÃO
"06-62-23","06","62","23",COLEÇÃO
"06-62-24","06","62","24",COLEÇÃO
"06-63-18","06","63","18",COLEÇÃO
"06-63-19","06","63","19",COLEÇÃO
"06-63-20","06","63","20",COLEÇÃO
"06-63-21","06","63","21",COLEÇÃO
"06-63-22","06","63","22",COLEÇÃO
"06-63-23","06","63","23",COLEÇÃO
"06-63-24","06","63","24",COLEÇÃO
"06-64-18","06","64","18",COLEÇÃO
"06-64-19","06","64","19",COLEÇÃO
"06-64-20","06","64","20",COLEÇÃO
"06-64-21","06","64","21",COLEÇÃO
"06-64-22","06","64","22",COLEÇÃO
"06-64-23","06","64","23",COLEÇÃO
"06-64-24","06","64","24",COLEÇÃO
"06-65-18","06","65","18",COLEÇÃO
"06-65-19","06","65","19",COLEÇÃO
"06-65-20","06","65","20",COLEÇÃO
"06-65-21","06","65","21",COLEÇÃO
"06-65-22","06","65","22",COLEÇÃO
"06-65-23","06","65","23",COLEÇÃO
"06-65-24","06","65","24",COLEÇÃO
"06-66-18","06","66","18",COLEÇÃO
"06-66-19","06","66","19",COLEÇÃO
"06-66-20","06","66","20",COLEÇÃO
"06-66-21","06","66","21",COLEÇÃO
"06-66-22","06","66","22",COLEÇÃO
"06-66-23","06","66","23",COLEÇÃO
"06-66-24","06","66","24",COLEÇÃO
"06-67-18","06","67","18",COLEÇÃO
"06-67-19","06","67","19",COLEÇÃO
"06-67-20","06","67","20",COLEÇÃO
"06-67-21","06","67","21",COLEÇÃO
"06-67-22","06","67","22",COLEÇÃO
"06-67-23","06","67","23",COLEÇÃO
"06-67-24","06","67","24",COLEÇÃO
"06-68-18","06","68","18",COLEÇÃO
"06-68-19","06","68","19",COLEÇÃO
"06-68-20","06","68","20",COLEÇÃO
"06-68-21","06","68","21",COLEÇÃO
"06-68-22","06","68","22",COLEÇÃO
"06-68-23","06","68","23",COLEÇÃO
"06-68-24","06","68","24",COLEÇÃO
"06-69-18","06","69","18",COLEÇÃO
"06-69-19","06","69","19",COLEÇÃO
"06-69-20","06","69","20",COLEÇÃO
"06-69-21","06","69","21",COLEÇÃO
"06-69-22","06","69","22",COLEÇÃO
"06-69-23","06","69","23",COLEÇÃO
"06-69-24","06","69","24",COLEÇÃO
"06-70-18","06","70","18",COLEÇÃO
"06-70-19","06","70","19",COLEÇÃO
"06-70-20","06","70","20",COLEÇÃO
"06-70-21","06","70","21",COLEÇÃO
"06-70-22","06","70","22",COLEÇÃO
"06-70-23","06","70","23",COLEÇÃO
"06-70-24","06","70","24",COLEÇÃO
"06-71-18","06","71","18",COLEÇÃO
"06-71-19","06","71","19",COLEÇÃO
"06-71-20","06","71","20",COLEÇÃO
"06-71-21","06","71","21",COLEÇÃO
"06-71-22","06","71","22",COLEÇÃO
"06-71-23","06","71","23",COLEÇÃO
"06-71-24","06","71","24",COLEÇÃO
"06-72-18","06","72","18",COLEÇÃO
"06-72-19","06","72","19",COLEÇÃO
"06-72-20","06","72","20",COLEÇÃO
"06-72-21","06","72","21",COLEÇÃO
"06-72-22","06","72","22",COLEÇÃO
"06-72-23","06","72","23",COLEÇÃO
"06-72-24","06","72","24",COLEÇÃO
"06-73-18","06","73","18",COLEÇÃO
"06-73-19","06","73","19",COLEÇÃO
"06-73-20","06","73","20",COLEÇÃO
"06-73-21","06","73","21",COLEÇÃO
"06-73-22","06","73","22",COLEÇÃO
"06-73-23","06","73","23",COLEÇÃO
"06-73-24","06","73","24",COLEÇÃO
"06-74-18","06","74","18",COLEÇÃO
"06-74-19","06","74","19",COLEÇÃO
"06-74-20","06","74","20",COLEÇÃO
"06-74-21","06","74","21",COLEÇÃO
"06-74-22","06","74","22",COLEÇÃO
"06-74-23","06","74","23",COLEÇÃO
"06-74-24","06","74","24",COLEÇÃO
"06-75-18","06","75","18",COLEÇÃO
"06-75-19","06","75","19",COLEÇÃO
"06-75-20","06","75","20",COLEÇÃO
"06-75-21","06","75","21",COLEÇÃO
"06-75-22","06","75","22",COLEÇÃO
"06-75-23","06","75","23",COLEÇÃO
"06-75-24","06","75","24",COLEÇÃO
"06-76-18","06","76","18",COLEÇÃO
"06-76-19","06","76","19",COLEÇÃO
"06-76-20","06","76","20",COLEÇÃO
"06-76-21","06","76","21",COLEÇÃO
"06-76-22","06","76","22",COLEÇÃO
"06-76-23","06","76","23",COLEÇÃO
"06-76-24","06","76","24",COLEÇÃO
"06-77-18","06","77","18",COLEÇÃO
"06-77-19","06","77","19",COLEÇÃO
"06-77-20","06","77","20",COLEÇÃO
"06-77-21","06","77","21",COLEÇÃO
"06-77-22","06","77","22",COLEÇÃO
"06-77-23","06","77","23",COLEÇÃO
"06-77-24","06","77","24",COLEÇÃO
"06-78-18","06","78","18",COLEÇÃO
"06-78-19","06","78","19",COLEÇÃO
"06-78-20","06","78","20",COLEÇÃO
"06-78-21","06","78","21",COLEÇÃO
"06-78-22","06","78","22",COLEÇÃO
"06-78-23","06","78","23",COLEÇÃO
"06-78-24","06","78","24",COLEÇÃO
"06-79-18","06","79","18",COLEÇÃO
"06-79-19","06","79","19",COLEÇÃO
"06-79-20","06","79","20",COLEÇÃO
"06-79-21","06","79","21",COLEÇÃO
"06-79-22","06","79","22",COLEÇÃO
"06-79-23","06","79","23",COLEÇÃO
"06-79-24","06","79","24",COLEÇÃO
"06-80-18","06","80","18",COLEÇÃO
"06-80-19","06","80","19",COLEÇÃO
"06-80-20","06","80","20",COLEÇÃO
"06-80-21","06","80","21",COLEÇÃO
"06-80-22","06","80","22",COLEÇÃO
"06-80-23","06","80","23",COLEÇÃO
"06-80-24","06","80","24",COLEÇÃO
"06-81-18","06","81","18",COLEÇÃO
"06-81-19","06","81","19",COLEÇÃO
"06-81-20","06","81","20",COLEÇÃO
"06-81-21","06","81","21",COLEÇÃO
"06-81-22","06","81","22",COLEÇÃO
"06-81-23","06","81","23",COLEÇÃO
"06-81-24","06","81","24",COLEÇÃO
"06-82-18","06","82","18",COLEÇÃO
"06-82-19","06","82","19",COLEÇÃO
"06-82-20","06","82","20",COLEÇÃO
"06-82-21","06","82","21",COLEÇÃO
"06-82-22","06","82","22",COLEÇÃO
"06-82-23","06","82","23",COLEÇÃO
"06-82-24","06","82","24",COLEÇÃO
"06-83-18","06","83","18",COLEÇÃO
"06-83-19","06","83","19",COLEÇÃO
"06-83-20","06","83","20",COLEÇÃO
"06-83-21","06","83","21",COLEÇÃO
"06-83-22","06","83","22",COLEÇÃO
"06-83-23","06","83","23",COLEÇÃO
"06-83-24","06","83","24",COLEÇÃO
"06-84-18","06","84","18",COLEÇÃO
"06-84-19","06","84","19",COLEÇÃO
"06-84-20","06","84","20",COLEÇÃO
"06-84-21","06","84","21",COLEÇÃO
"06-84-22","06","84","22",COLEÇÃO
"06-84-23","06","84","23",COLEÇÃO
"06-84-24","06","84","24",COLEÇÃO
"06-85-18","06","85","18",COLEÇÃO
"06-85-19","06","85","19",COLEÇÃO
"06-85-20","06","85","20",COLEÇÃO
"06-85-21","06","85","21",COLEÇÃO
"06-85-22","06","85","22",COLEÇÃO
"06-85-23","06","85","23",COLEÇÃO
"06-85-24","06","85","24",COLEÇÃO
"06-86-18","06","86","18",COLEÇÃO
"06-86-19","06","86","19",COLEÇÃO
"06-86-20","06","86","20",COLEÇÃO
"06-86-21","06","86","21",COLEÇÃO
"06-86-22","06","86","22",COLEÇÃO
"06-86-23","06","86","23",COLEÇÃO
"06-86-24","06","86","24",COLEÇÃO
"06-87-18","06","87","18",COLEÇÃO
"06-87-19","06","87","19",COLEÇÃO
"06-87-20","06","87","20",COLEÇÃO
"06-87-21","06","87","21",COLEÇÃO
"06-87-22","06","87","22",COLEÇÃO
"06-87-23","06","87","23",COLEÇÃO
"06-87-24","06","87","24",COLEÇÃO
"06-88-01","06","88","01",COLEÇÃO
"06-88-02","06","88","02",COLEÇÃO
"06-88-03","06","88","03",COLEÇÃO
"06-88-04","06","88","04",COLEÇÃO
"06-88-05","06","88","05",COLEÇÃO
"06-88-06","06","88","06",COLEÇÃO
"06-88-07","06","88","07",COLEÇÃO
"06-88-08","06","88","08",COLEÇÃO
"06-88-09","06","88","09",COLEÇÃO
"06-88-10","06","88","10",COLEÇÃO
"06-88-11","06","88","11",COLEÇÃO
"06-88-12","06","88","12",COLEÇÃO
"06-88-13","06","88","13",COLEÇÃO
"06-88-14","06","88","14",COLEÇÃO
"06-88-15","06","88","15",COLEÇÃO
"06-88-16","06","88","16",COLEÇÃO
"06-88-17","06","88","17",COLEÇÃO
"06-88-18","06","88","18",COLEÇÃO
"06-88-19","06","88","19",COLEÇÃO
"06-88-20","06","88","20",COLEÇÃO
"06-88-21","06","88","21",COLEÇÃO
"06-88-22","06","88","22",COLEÇÃO
"06-88-23","06","88","23",COLEÇÃO
"06-88-24","06","88","24",COLEÇÃO
"06-89-01","06","89","01",COLEÇÃO
"06-89-02","06","89","02",COLEÇÃO
"06-89-03","06","89","03",COLEÇÃO
"06-89-04","06","89","04",COLEÇÃO
"06-89-05","06","89","05",COLEÇÃO
"06-89-06","06","89","06",COLEÇÃO
"06-89-07","06","89","07",COLEÇÃO
"06-89-08","06","89","08",COLEÇÃO
"06-89-09","06","89","09",COLEÇÃO
"06-89-10","06","89","10",COLEÇÃO
"06-89-11","06","89","11",COLEÇÃO
"06-89-12","06","89","12",COLEÇÃO
"06-89-13","06","89","13",COLEÇÃO
"06-89-14","06","89","14",COLEÇÃO
"06-89-15","06","89","15",COLEÇÃO
"06-89-16","06","89","16",COLEÇÃO
"06-89-17","06","89","17",COLEÇÃO
"06-89-18","06","89","18",COLEÇÃO
"06-89-19","06","89","19",COLEÇÃO
"06-89-20","06","89","20",COLEÇÃO
"06-89-21","06","89","21",COLEÇÃO
"06-89-22","06","89","22",COLEÇÃO
"06-89-23","06","89","23",COLEÇÃO
"06-89-24","06","89","24",COLEÇÃO
"06-90-01","06","90","01",COLEÇÃO
"06-90-02","06","90","02",COLEÇÃO
"06-90-03","06","90","03",COLEÇÃO
"06-90-04","06","90","04",COLEÇÃO
"06-90-05","06","90","05",COLEÇÃO
"06-90-06","06","90","06",COLEÇÃO
"06-90-07","06","90","07",COLEÇÃO
"06-90-08","06","90","08",COLEÇÃO
"06-90-09","06","90","09",COLEÇÃO
"06-90-10","06","90","10",COLEÇÃO
"06-90-11","06","90","11",COLEÇÃO
"06-90-12","06","90","12",COLEÇÃO
"06-90-13","06","90","13",COLEÇÃO
"06-90-14","06","90","14",COLEÇÃO
"06-90-15","06","90","15",COLEÇÃO
"06-90-16","06","90","16",COLEÇÃO
"06-90-17","06","90","17",COLEÇÃO
"06-90-18","06","90","18",COLEÇÃO
"06-90-19","06","90","19",COLEÇÃO
"06-90-20","06","90","20",COLEÇÃO
"06-90-21","06","90","21",COLEÇÃO
"06-90-22","06","90","22",COLEÇÃO
"06-90-23","06","90","23",COLEÇÃO
"06-90-24","06","90","24",COLEÇÃO
"11-36-20","11","36","20",
"11-36-21","11","36","21",
"11-36-22","11","36","22",
"11-36-23","11","36","23",
"11-36-24","11","36","24",
"11-36-18","11","36","18",
"11-36-19","11","36","19",
"11-34-19","11","34","19",
"11-34-18","11","34","18",
"11-34-20","11","34","20",
"11-34-21","11","34","21",
"11-34-22","11","34","22",
"11-34-24","11","34","24",
"11-01-18","11","01","18",
"11-01-19","11","01","19",
"11-01-20","11","01","20",
"11-01-21","11","01","21",
"11-01-22","11","01","22",
"11-01-23","11","01","23",
"11-01-24","11","01","24",
"11-02-18","11","02","18",
"11-02-19","11","02","19",
"11-02-20","11","02","20",
"11-02-21","11","02","21",
"11-02-22","11","02","22",
"11-02-23","11","02","23",
"11-02-24","11","02","24",
"11-03-18","11","03","18",
"11-03-19","11","03","19",
"11-03-20","11","03","20",
"11-03-21","11","03","21",
"11-03-22","11","03","22",
"11-03-23","11","03","23",
"11-03-24","11","03","24",
"11-04-18","11","04","18",
"11-04-19","11","04","19",
"11-04-20","11","04","20",
"11-04-21","11","04","21",
"11-04-22","11","04","22",
"11-04-23","11","04","23",
"11-04-24","11","04","24",
"11-05-18","11","05","18",
"11-05-19","11","05","19",
"11-05-20","11","05","20",
"11-05-21","11","05","21",
"11-05-22","11","05","22",
"11-05-23","11","05","23",
"11-05-24","11","05","24",
"11-06-18","11","06","18",
"11-06-19","11","06","19",
"11-06-20","11","06","20",
"11-06-21","11","06","21",
"11-06-22","11","06","22",
"11-06-23","11","06","23",
"11-06-24","11","06","24",
"11-07-18","11","07","18",
"11-07-19","11","07","19",
"11-07-20","11","07","20",
"11-07-21","11","07","21",
"11-07-22","11","07","22",
"11-07-23","11","07","23",
"11-07-24","11","07","24",
"11-08-18","11","08","18",
"11-08-19","11","08","19",
"11-08-20","11","08","20",
"11-08-21","11","08","21",
"11-08-22","11","08","22",
"11-08-23","11","08","23",
"11-08-24","11","08","24",
"11-09-18","11","09","18",
"11-09-19","11","09","19",
"11-09-20","11","09","20",
"11-09-21","11","09","21",
"11-09-22","11","09","22",
"11-09-23","11","09","23",
"11-09-24","11","09","24",
"11-10-18","11","10","18",
"11-10-19","11","10","19",
"11-10-20","11","10","20",
"11-10-21","11","10","21",
"11-10-22","11","10","22",
"11-10-23","11","10","23",
"11-10-24","11","10","24",
"11-11-18","11","11","18",
"11-11-19","11","11","19",
"11-11-20","11","11","20",
"11-11-21","11","11","21",
"11-11-22","11","11","22",
"11-11-23","11","11","23",
"11-11-24","11","11","24",
"11-12-18","11","12","18",
"11-12-19","11","12","19",
"11-12-20","11","12","20",
"11-12-21","11","12","21",
"11-12-22","11","12","22",
"11-12-23","11","12","23",
"11-12-24","11","12","24",
"11-13-18","11","13","18",
"11-13-19","11","13","19",
"11-13-20","11","13","20",
"11-13-21","11","13","21",
"11-13-22","11","13","22",
"11-13-23","11","13","23",
"11-13-24","11","13","24",
"11-14-18","11","14","18",
"11-14-19","11","14","19",
"11-14-20","11","14","20",
"11-14-21","11","14","21",
"11-14-22","11","14","22",
"11-14-23","11","14","23",
"11-14-24","11","14","24",
"11-15-18","11","15","18",
"11-15-19","11","15","19",
"11-15-20","11","15","20",
"11-15-21","11","15","21",
"11-15-22","11","15","22",
"11-15-23","11","15","23",
"11-15-24","11","15","24",
"11-16-18","11","16","18",
"11-16-19","11","16","19",
"11-16-20","11","16","20",
"11-16-21","11","16","21",
"11-16-22","11","16","22",
"11-16-23","11","16","23",
"11-16-24","11","16","24",
"11-17-18","11","17","18",
"11-17-19","11","17","19",
"11-17-20","11","17","20",
"11-17-21","11","17","21",
"11-17-22","11","17","22",
"11-17-23","11","17","23",
"11-17-24","11","17","24",
"11-18-18","11","18","18",
"11-18-19","11","18","19",
"11-18-20","11","18","20",
"11-18-21","11","18","21",
"11-18-22","11","18","22",
"11-18-23","11","18","23",
"11-18-24","11","18","24",
"11-19-18","11","19","18",
"11-19-19","11","19","19",
"11-19-20","11","19","20",
"11-19-21","11","19","21",
"11-19-22","11","19","22",
"11-19-23","11","19","23",
"11-19-24","11","19","24",
"11-20-18","11","20","18",
"11-20-19","11","20","19",
"11-20-20","11","20","20",
"11-20-21","11","20","21",
"11-20-22","11","20","22",
"11-20-23","11","20","23",
"11-20-24","11","20","24",
"11-21-18","11","21","18",
"11-21-19","11","21","19",
"11-21-20","11","21","20",
"11-21-21","11","21","21",
"11-21-22","11","21","22",
"11-21-23","11","21","23",
"11-21-24","11","21","24",
"11-22-18","11","22","18",
"11-22-19","11","22","19",
"11-22-20","11","22","20",
"11-22-21","11","22","21",
"11-22-22","11","22","22",
"11-22-23","11","22","23",
"11-22-24","11","22","24",
"11-23-18","11","23","18",
"11-23-19","11","23","19",
"11-23-20","11","23","20",
"11-23-21","11","23","21",
"11-23-22","11","23","22",
"11-23-23","11","23","23",
"11-23-24","11","23","24",
"11-24-18","11","24","18",
"11-24-19","11","24","19",
"11-24-20","11","24","20",
"11-24-21","11","24","21",
"11-24-22","11","24","22",
"11-24-23","11","24","23",
"11-24-24","11","24","24",
"11-25-18","11","25","18",
"11-25-19","11","25","19",
"11-25-20","11","25","20",
"11-25-21","11","25","21",
"11-25-22","11","25","22",
"11-25-23","11","25","23",
"11-25-24","11","25","24",
"11-26-18","11","26","18",
"11-26-19","11","26","19",
"11-26-20","11","26","20",
"11-26-21","11","26","21",
"11-26-22","11","26","22",
"11-26-23","11","26","23",
"11-26-24","11","26","24",
"11-27-18","11","27","18",
"11-27-19","11","27","19",
"11-27-20","11","27","20",
"11-27-21","11","27","21",
"11-27-22","11","27","22",
"11-27-23","11","27","23",
"11-27-24","11","27","24",
"11-28-18","11","28","18",
"11-28-19","11","28","19",
"11-28-20","11","28","20",
"11-28-21","11","28","21",
"11-28-22","11","28","22",
"11-28-23","11","28","23",
"11-28-24","11","28","24",
"11-29-18","11","29","18",
"11-29-19","11","29","19",
"11-29-20","11","29","20",
"11-29-21","11","29","21",
"11-29-22","11","29","22",
"11-29-23","11","29","23",
"11-29-24","11","29","24",
"11-30-18","11","30","18",
"11-30-19","11","30","19",
"11-30-20","11","30","20",
"11-30-21","11","30","21",
"11-30-22","11","30","22",
"11-30-23","11","30","23",
"11-30-24","11","30","24",
"11-31-18","11","31","18",
"11-31-19","11","31","19",
"11-31-20","11","31","20",
"11-31-21","11","31","21",
"11-31-22","11","31","22",
"11-31-23","11","31","23",
"11-31-24","11","31","24",
"11-32-18","11","32","18",
"11-32-19","11","32","19",
"11-32-20","11","32","20",
"11-32-21","11","32","21",
"11-32-22","11","32","22",
"11-32-23","11","32","23",
"11-32-24","11","32","24",
"11-33-18","11","33","18",
"11-33-19","11","33","19",
"11-33-20","11","33","20",
"11-33-21","11","33","21",
"11-33-22","11","33","22",
"11-33-23","11","33","23",
"11-33-24","11","33","24",
"11-34-23","11","34","23",
"11-35-18","11","35","18",
"11-35-19","11","35","19",
"11-35-20","11","35","20",
"11-35-21","11","35","21",
"11-35-22","11","35","22",
"11-35-23","11","35","23",
"11-35-24","11","35","24",
"11-37-01","11","37","01",
"11-37-02","11","37","02",
"11-37-03","11","37","03",
"11-37-04","11","37","04",
"11-37-05","11","37","05",
"11-37-06","11","37","06",
"11-37-07","11","37","07",
"11-37-08","11","37","08",
"11-37-09","11","37","09",
"11-37-10","11","37","10",
"11-37-11","11","37","11",
"11-37-12","11","37","12",
"11-37-13","11","37","13",
"11-37-14","11","37","14",
"11-37-15","11","37","15",
"11-37-16","11","37","16",
"11-37-17","11","37","17",
"11-37-18","11","37","18",
"11-37-19","11","37","19",
"11-37-20","11","37","20",
"11-37-21","11","37","21",
"11-37-22","11","37","22",
"11-37-23","11","37","23",
"11-37-24","11","37","24",
"11-38-01","11","38","01",
"11-38-02","11","38","02",
"11-38-03","11","38","03",
"11-38-04","11","38","04",
"11-38-05","11","38","05",
"11-38-06","11","38","06",
"11-38-07","11","38","07",
"11-38-08","11","38","08",
"11-38-09","11","38","09",
"11-38-10","11","38","10",
"11-38-11","11","38","11",
"11-38-12","11","38","12",
"11-38-13","11","38","13",
"11-38-14","11","38","14",
"11-38-15","11","38","15",
"11-38-16","11","38","16",
"11-38-17","11","38","17",
"11-38-18","11","38","18",
"11-38-19","11","38","19",
"11-38-20","11","38","20",
"11-38-21","11","38","21",
"11-38-22","11","38","22",
"11-38-23","11","38","23",
"11-38-24","11","38","24",
"11-39-01","11","39","01",
"11-39-02","11","39","02",
"11-39-03","11","39","03",
"11-39-04","11","39","04",
"11-39-05","11","39","05",
"11-39-06","11","39","06",
"11-39-07","11","39","07",
"11-39-08","11","39","08",
"11-39-09","11","39","09",
"11-39-10","11","39","10",
"11-39-11","11","39","11",
"11-39-12","11","39","12",
"11-39-13","11","39","13",
"11-39-14","11","39","14",
"11-39-15","11","39","15",
"11-39-16","11","39","16",
"11-39-17","11","39","17",
"11-39-18","11","39","18",
"11-39-19","11","39","19",
"11-39-20","11","39","20",
"11-39-21","11","39","21",
"11-39-22","11","39","22",
"11-39-23","11","39","23",
"11-39-24","11","39","24",
"11-40-01","11","40","01",
"11-40-02","11","40","02",
"11-40-03","11","40","03",
"11-40-04","11","40","04",
"11-40-05","11","40","05",
"11-40-06","11","40","06",
"11-40-07","11","40","07",
"11-40-08","11","40","08",
"11-40-09","11","40","09",
"11-40-10","11","40","10",
"11-40-11","11","40","11",
"11-40-12","11","40","12",
"11-40-13","11","40","13",
"11-40-14","11","40","14",
"11-40-15","11","40","15",
"11-40-16","11","40","16",
"11-40-17","11","40","17",
"11-40-18","11","40","18",
"11-40-19","11","40","19",
"11-40-20","11","40","20",
"11-40-21","11","40","21",
"11-40-22","11","40","22",
"11-40-23","11","40","23",
"11-40-24","11","40","24",
"11-41-01","11","41","01",
"11-41-02","11","41","02",
"11-41-03","11","41","03",
"11-41-04","11","41","04",
"11-41-05","11","41","05",
"11-41-06","11","41","06",
"11-41-07","11","41","07",
"11-41-08","11","41","08",
"11-41-09","11","41","09",
"11-41-10","11","41","10",
"11-41-11","11","41","11",
"11-41-12","11","41","12",
"11-41-13","11","41","13",
"11-41-14","11","41","14",
"11-41-15","11","41","15",
"11-41-16","11","41","16",
"11-41-17","11","41","17",
"11-41-18","11","41","18",
"11-41-19","11","41","19",
"11-41-20","11","41","20",
"11-41-21","11","41","21",
"11-41-22","11","41","22",
"11-41-23","11","41","23",
"11-41-24","11","41","24",
"11-42-01","11","42","01",
"11-42-02","11","42","02",
"11-42-03","11","42","03",
"11-42-04","11","42","04",
"11-42-05","11","42","05",
"11-42-06","11","42","06",
"11-42-07","11","42","07",
"11-42-08","11","42","08",
"11-42-09","11","42","09",
"11-42-10","11","42","10",
"11-42-11","11","42","11",
"11-42-12","11","42","12",
"11-42-13","11","42","13",
"11-42-14","11","42","14",
"11-42-15","11","42","15",
"11-42-16","11","42","16",
"11-42-17","11","42","17",
"11-42-18","11","42","18",
"11-42-19","11","42","19",
"11-42-20","11","42","20",
"11-42-21","11","42","21",
"11-42-22","11","42","22",
"11-42-23","11","42","23",
"11-42-24","11","42","24",
"11-43-01","11","43","01",
"11-43-02","11","43","02",
"11-43-03","11","43","03",
"11-43-04","11","43","04",
"11-43-05","11","43","05",
"11-43-06","11","43","06",
"11-43-07","11","43","07",
"11-43-08","11","43","08",
"11-43-09","11","43","09",
"11-43-10","11","43","10",
"11-43-11","11","43","11",
"11-43-12","11","43","12",
"11-43-13","11","43","13",
"11-43-14","11","43","14",
"11-43-15","11","43","15",
"11-43-16","11","43","16",
"11-43-17","11","43","17",
"11-43-18","11","43","18",
"11-43-19","11","43","19",
"11-43-20","11","43","20",
"11-43-21","11","43","21",
"11-43-22","11","43","22",
"11-43-23","11","43","23",
"11-43-24","11","43","24",
"11-44-01","11","44","01",
"11-44-02","11","44","02",
"11-44-03","11","44","03",
"11-44-04","11","44","04",
"11-44-05","11","44","05",
"11-44-06","11","44","06",
"11-44-07","11","44","07",
"11-44-08","11","44","08",
"11-44-09","11","44","09",
"11-44-10","11","44","10",
"11-44-11","11","44","11",
"11-44-12","11","44","12",
"11-44-13","11","44","13",
"11-44-14","11","44","14",
"11-44-15","11","44","15",
"11-44-16","11","44","16",
"11-44-17","11","44","17",
"11-44-18","11","44","18",
"11-44-19","11","44","19",
"11-44-20","11","44","20",
"11-44-21","11","44","21",
"11-44-22","11","44","22",
"11-44-23","11","44","23",
"11-44-24","11","44","24",
"11-45-01","11","45","01",
"11-45-02","11","45","02",
"11-45-03","11","45","03",
"11-45-04","11","45","04",
"11-45-05","11","45","05",
"11-45-06","11","45","06",
"11-45-07","11","45","07",
"11-45-08","11","45","08",
"11-45-09","11","45","09",
"11-45-10","11","45","10",
"11-45-11","11","45","11",
"11-45-12","11","45","12",
"11-45-13","11","45","13",
"11-45-14","11","45","14",
"11-45-15","11","45","15",
"11-45-16","11","45","16",
"11-45-17","11","45","17",
"11-45-18","11","45","18",
"11-45-19","11","45","19",
"11-45-20","11","45","20",
"11-45-21","11","45","21",
"11-45-22","11","45","22",
"11-45-23","11","45","23",
"11-45-24","11","45","24",
"11-46-01","11","46","01",
"11-46-02","11","46","02",
"11-46-03","11","46","03",
"11-46-04","11","46","04",
"11-46-05","11","46","05",
"11-46-06","11","46","06",
"11-46-07","11","46","07",
"11-46-08","11","46","08",
"11-46-09","11","46","09",
"11-46-10","11","46","10",
"11-46-11","11","46","11",
"11-46-12","11","46","12",
"11-46-13","11","46","13",
"11-46-14","11","46","14",
"11-46-15","11","46","15",
"11-46-16","11","46","16",
"11-46-17","11","46","17",
"11-46-18","11","46","18",
"11-46-19","11","46","19",
"11-46-20","11","46","20",
"11-46-21","11","46","21",
"11-46-22","11","46","22",
"11-46-23","11","46","23",
"11-46-24","11","46","24",
"11-47-01","11","47","01",
"11-47-02","11","47","02",
"11-47-03","11","47","03",
"11-47-04","11","47","04",
"11-47-05","11","47","05",
"11-47-06","11","47","06",
"11-47-07","11","47","07",
"11-47-08","11","47","08",
"11-47-09","11","47","09",
"11-47-10","11","47","10",
"11-47-11","11","47","11",
"11-47-12","11","47","12",
"11-47-13","11","47","13",
"11-47-14","11","47","14",
"11-47-15","11","47","15",
"11-47-16","11","47","16",
"11-47-17","11","47","17",
"11-47-18","11","47","18",
"11-47-19","11","47","19",
"11-47-20","11","47","20",
"11-47-21","11","47","21",
"11-47-22","11","47","22",
"11-47-23","11","47","23",
"11-47-24","11","47","24",
"11-48-01","11","48","01",
"11-48-02","11","48","02",
"11-48-03","11","48","03",
"11-48-04","11","48","04",
"11-48-05","11","48","05",
"11-48-06","11","48","06",
"11-48-07","11","48","07",
"11-48-08","11","48","08",
"11-48-09","11","48","09",
"11-48-10","11","48","10",
"11-48-11","11","48","11",
"11-48-12","11","48","12",
"11-48-13","11","48","13",
"11-48-14","11","48","14",
"11-48-15","11","48","15",
"11-48-16","11","48","16",
"11-48-17","11","48","17",
"11-48-18","11","48","18",
"11-48-19","11","48","19",
"11-48-20","11","48","20",
"11-48-21","11","48","21",
"11-48-22","11","48","22",
"11-48-23","11","48","23",
"11-48-24","11","48","24",
"11-49-01","11","49","01",
"11-49-02","11","49","02",
"11-49-03","11","49","03",
"11-49-04","11","49","04",
"11-49-05","11","49","05",
"11-49-06","11","49","06",
"11-49-07","11","49","07",
"11-49-08","11","49","08",
"11-49-09","11","49","09",
"11-49-10","11","49","10",
"11-49-11","11","49","11",
"11-49-12","11","49","12",
"11-49-13","11","49","13",
"11-49-14","11","49","14",
"11-49-15","11","49","15",
"11-49-16","11","49","16",
"11-49-17","11","49","17",
"11-49-18","11","49","18",
"11-49-19","11","49","19",
"11-49-20","11","49","20",
"11-49-21","11","49","21",
"11-49-22","11","49","22",
"11-49-23","11","49","23",
"11-49-24","11","49","24",
"11-50-01","11","50","01",
"11-50-02","11","50","02",
"11-50-03","11","50","03",
"11-50-04","11","50","04",
"11-50-05","11","50","05",
"11-50-06","11","50","06",
"11-50-07","11","50","07",
"11-50-08","11","50","08",
